EASTING,NORTHING,DIP,DIP_DIR
297642,6288727,41,292
297642,6289727,43,282
297642,6290727,33,285
297642,6291727,43,291
297642,6293727,44,287
297642,6295727,40,305
297642,6296727,35,8
297642,6297727,39,345
297642,6298727,16,38
297642,6300727,77,289
297642,6301727,63,286
297642,6302727,66,288
297642,6306727,74,281
297642,6307727,72,278
297642,6310727,58,26
297642,6311727,64,93
297642,6314727,44,308
297642,6317727,41,312
297642,6318727,50,308
297642,6319727,34,299
297642,6321727,39,287
297642,6322727,39,285
297642,6323727,25,311
297642,6324727,33,291
297642,6326727,73,276
297642,6327727,62,286
297642,6329727,63,297
297642,6331727,67,282
297642,6334727,68,289
297642,6335727,79,298
297642,6338727,86,283
297642,6339727,69,86
297642,6340727,82,96
297642,6341727,67,97
297642,6344727,78,105
297642,6366727,9,5
297642,6367727,9,350
297642,6390727,85,275
297642,6412727,19,290
297642,6416727,9,295
297642,6458727,70,329
297642,6459727,74,339
298642,6236727,55,85
298642,6238727,49,88
298642,6239727,62,73
298642,6244727,71,78
298642,6246727,62,72
298642,6247727,64,78
298642,6250727,56,73
298642,6251727,39,60
298642,6252727,68,73
298642,6253727,50,76
298642,6254727,42,78
298642,6264727,69,38
298642,6265727,60,84
298642,6266727,60,87
298642,6267727,64,77
298642,6269727,42,55
298642,6270727,34,71
298642,6271727,15,100
298642,6272727,33,73
298642,6273727,31,252
298642,6274727,28,260
298642,6275727,36,252
298642,6276727,48,253
298642,6277727,57,252
298642,6278727,37,254
298642,6280727,38,265
298642,6281727,48,267
298642,6282727,39,265
298642,6283727,42,265
298642,6284727,38,272
298642,6285727,53,266
298642,6286727,44,278
298642,6287727,45,284
298642,6288727,48,266
298642,6289727,31,271
298642,6290727,46,273
298642,6291727,50,282
298642,6292727,45,283
298642,6293727,34,310
298642,6295727,45,302
298642,6300727,73,292
298642,6303727,85,296
298642,6304727,69,289
298642,6311727,71,277
298642,6312727,59,62
298642,6313727,14,53
298642,6314727,62,302
298642,6316727,46,315
298642,6317727,55,320
298642,6320727,41,302
298642,6321727,30,303
298642,6322727,37,282
298642,6323727,33,301
298642,6324727,19,278
298642,6330727,65,283
298642,6335727,80,299
298642,6336727,75,288
298642,6337727,23,187
298642,6339727,42,80
298642,6345727,69,101
298642,6355727,65,95
298642,6358727,25,95
298642,6362727,49,99
298642,6366727,29,310
298642,6370727,57,281
298642,6371727,9,215
298642,6374727,0,0
298642,6418727,49,300
298642,6456727,80,100
298642,6457727,70,85
298642,6459727,60,320
298642,6460727,65,335
299642,6236727,66,85
299642,6237727,81,64
299642,6239727,65,79
299642,6240727,58,88
299642,6243727,59,68
299642,6244727,64,69
299642,6246727,63,72
299642,6247727,50,70
299642,6248727,47,63
299642,6249727,49,66
299642,6250727,32,58
299642,6252727,30,74
299642,6253727,44,67
299642,6254727,13,8
299642,6255727,25,27
299642,6264727,9,62
299642,6265727,20,239
299642,6267727,10,268
299642,6268727,55,287
299642,6269727,21,265
299642,6271727,19,257
299642,6272727,44,258
299642,6273727,41,250
299642,6274727,40,254
299642,6275727,60,259
299642,6280727,48,257
299642,6281727,62,270
299642,6282727,51,271
299642,6283727,44,271
299642,6284727,40,273
299642,6285727,48,277
299642,6286727,64,278
299642,6287727,55,286
299642,6288727,44,289
299642,6289727,61,264
299642,6290727,63,262
299642,6292727,57,300
299642,6295727,42,300
299642,6296727,46,310
299642,6297727,53,309
299642,6299727,74,303
299642,6300727,80,288
299642,6304727,65,299
299642,6306727,72,294
299642,6313727,72,56
299642,6314727,58,65
299642,6315727,37,333
299642,6320727,43,288
299642,6323727,39,311
299642,6324727,52,285
299642,6325727,42,298
299642,6330727,18,340
299642,6334727,82,288
299642,6335727,90,295
299642,6337727,63,289
299642,6339727,65,293
299642,6340727,19,333
299642,6341727,50,90
299642,6342727,60,91
299642,6343727,45,98
299642,6344727,57,109
299642,6345727,57,99
299642,6373727,0,0
299642,6419727,0,0
299642,6421727,39,315
300642,6234727,55,94
300642,6235727,64,85
300642,6236727,69,82
300642,6237727,59,86
300642,6238727,48,73
300642,6240727,65,90
300642,6241727,62,77
300642,6242727,41,66
300642,6243727,56,74
300642,6244727,68,80
300642,6245727,34,43
300642,6246727,52,280
300642,6247727,59,79
300642,6248727,30,85
300642,6249727,43,35
300642,6251727,73,80
300642,6252727,29,68
300642,6254727,11,354
300642,6256727,22,315
300642,6259727,13,346
300642,6264727,44,277
300642,6266727,25,282
300642,6267727,24,269
300642,6268727,38,248
300642,6269727,20,252
300642,6276727,52,243
300642,6277727,43,250
300642,6278727,57,257
300642,6279727,44,246
300642,6280727,53,259
300642,6281727,70,268
300642,6282727,56,268
300642,6283727,55,272
300642,6284727,52,282
300642,6285727,53,276
300642,6286727,54,285
300642,6287727,53,285
300642,6288727,51,276
300642,6290727,60,252
300642,6291727,84,223
300642,6292727,38,217
300642,6293727,56,291
300642,6295727,67,305
300642,6296727,56,313
300642,6297727,60,315
300642,6300727,67,98
300642,6303727,50,294
300642,6304727,65,293
300642,6306727,64,295
300642,6307727,70,292
300642,6316727,39,300
300642,6322727,52,293
300642,6323727,45,295
300642,6324727,57,299
300642,6325727,49,290
300642,6327727,38,291
300642,6330727,31,299
300642,6334727,10,195
300642,6337727,76,297
300642,6338727,85,303
300642,6339727,69,123
300642,6340727,71,290
300642,6341727,69,281
300642,6344727,65,110
300642,6361727,35,105
300642,6364727,5,130
300642,6366727,39,110
300642,6374727,0,0
300642,6403727,60,329
300642,6418727,9,130
300642,6425727,39,320
300642,6435727,9,145
300642,6445727,19,40
300642,6459727,39,30
300642,6460727,72,326
300642,6461727,69,340
301642,6228727,70,95
301642,6234727,70,89
301642,6235727,59,83
301642,6236727,61,86
301642,6237727,59,78
301642,6238727,62,73
301642,6239727,31,78
301642,6241727,60,83
301642,6244727,49,85
301642,6245727,42,91
301642,6246727,11,124
301642,6247727,5,183
301642,6248727,23,80
301642,6251727,12,94
301642,6252727,10,63
301642,6253727,9,48
301642,6257727,39,264
301642,6259727,49,274
301642,6260727,45,266
301642,6263727,58,286
301642,6264727,61,272
301642,6265727,46,273
301642,6266727,40,267
301642,6267727,51,266
301642,6272727,78,284
301642,6273727,36,263
301642,6276727,50,249
301642,6277727,47,247
301642,6279727,67,256
301642,6280727,63,256
301642,6281727,59,269
301642,6282727,59,267
301642,6283727,48,286
301642,6284727,69,283
301642,6285727,54,279
301642,6286727,49,289
301642,6287727,57,276
301642,6288727,53,266
301642,6289727,18,152
301642,6291727,77,222
301642,6292727,22,287
301642,6302727,30,70
301642,6303727,26,318
301642,6305727,76,307
301642,6308727,45,164
301642,6309727,12,150
301642,6312727,65,128
301642,6322727,54,293
301642,6327727,69,298
301642,6330727,43,289
301642,6332727,24,306
301642,6333727,24,278
301642,6336727,60,277
301642,6337727,24,225
301642,6339727,16,289
301642,6340727,80,294
301642,6342727,90,111
301642,6345727,80,100
301642,6364727,9,125
301642,6370727,19,105
301642,6373727,19,95
301642,6389727,75,285
301642,6415727,25,130
301642,6421727,17,336
301642,6424727,25,335
301642,6446727,44,80
301642,6459727,52,2
301642,6460727,39,263
301642,6461727,69,0
302642,6234727,44,95
302642,6235727,22,113
302642,6236727,50,78
302642,6238727,29,68
302642,6239727,23,88
302642,6240727,48,73
302642,6241727,37,86
302642,6244727,24,94
302642,6247727,14,208
302642,6248727,15,61
302642,6250727,27,48
302642,6251727,9,10
302642,6253727,11,73
302642,6257727,52,266
302642,6260727,53,266
302642,6262727,66,288
302642,6263727,63,273
302642,6264727,60,279
302642,6266727,46,263
302642,6267727,51,260
302642,6268727,73,258
302642,6269727,57,257
302642,6271727,28,274
302642,6272727,43,268
302642,6273727,52,258
302642,6275727,49,252
302642,6278727,52,255
302642,6279727,77,258
302642,6281727,63,264
302642,6285727,63,274
302642,6288727,58,272
302642,6289727,62,260
302642,6290727,52,248
302642,6291727,59,262
302642,6293727,74,123
302642,6302727,44,248
302642,6306727,75,133
302642,6307727,54,310
302642,6308727,63,178
302642,6309727,39,225
302642,6310727,44,192
302642,6311727,50,252
302642,6312727,58,187
302642,6313727,73,318
302642,6316727,50,154
302642,6319727,35,196
302642,6321727,42,276
302642,6322727,47,288
302642,6324727,90,14
302642,6325727,70,288
302642,6328727,71,284
302642,6331727,54,298
302642,6333727,24,278
302642,6334727,61,279
302642,6336727,47,272
302642,6337727,54,298
302642,6338727,38,288
302642,6339727,33,289
302642,6341727,31,100
302642,6345727,61,98
302642,6363727,19,130
302642,6404727,65,350
302642,6409727,14,350
302642,6423727,29,170
302642,6434727,65,145
302642,6437727,39,155
302642,6457727,29,90
302642,6461727,60,355
303642,6228727,39,120
303642,6234727,34,90
303642,6236727,22,106
303642,6238727,18,230
303642,6242727,60,260
303642,6244727,17,307
303642,6256727,44,258
303642,6257727,52,274
303642,6258727,48,242
303642,6260727,80,278
303642,6261727,43,267
303642,6262727,50,108
303642,6263727,55,250
303642,6264727,31,293
303642,6265727,77,277
303642,6266727,80,106
303642,6267727,60,255
303642,6269727,48,266
303642,6270727,74,276
303642,6272727,69,267
303642,6273727,61,265
303642,6274727,67,258
303642,6275727,64,258
303642,6277727,67,248
303642,6278727,69,262
303642,6281727,69,266
303642,6287727,60,300
303642,6290727,72,300
303642,6291727,29,4
303642,6302727,72,68
303642,6304727,73,127
303642,6305727,61,102
303642,6307727,22,226
303642,6309727,37,228
303642,6310727,57,261
303642,6311727,66,265
303642,6312727,51,218
303642,6313727,63,193
303642,6315727,90,168
303642,6316727,75,156
303642,6322727,39,272
303642,6323727,54,279
303642,6324727,53,286
303642,6325727,64,284
303642,6328727,74,278
303642,6331727,51,291
303642,6332727,64,298
303642,6333727,73,287
303642,6334727,56,279
303642,6336727,51,274
303642,6337727,38,289
303642,6338727,40,288
303642,6339727,36,295
303642,6342727,30,284
303642,6345727,82,288
303642,6366727,80,195
303642,6367727,39,315
303642,6369727,24,350
303642,6373727,5,279
303642,6391727,60,335
303642,6394727,80,325
303642,6397727,0,0
303642,6434727,39,330
303642,6445727,69,120
303642,6459727,14,125
303642,6460727,0,0
303642,6461727,37,291
303642,6462727,39,320
304642,6233727,2,95
304642,6235727,7,171
304642,6236727,8,201
304642,6238727,11,187
304642,6240727,49,53
304642,6250727,40,248
304642,6257727,58,239
304642,6258727,55,258
304642,6260727,52,108
304642,6262727,48,231
304642,6263727,50,195
304642,6264727,60,243
304642,6265727,67,103
304642,6266727,55,266
304642,6267727,82,37
304642,6273727,72,262
304642,6274727,66,254
304642,6275727,72,264
304642,6276727,69,254
304642,6277727,71,253
304642,6278727,67,254
304642,6284727,81,264
304642,6285727,18,14
304642,6287727,44,97
304642,6290727,39,349
304642,6291727,46,26
304642,6294727,34,358
304642,6295727,44,5
304642,6296727,80,49
304642,6301727,77,275
304642,6302727,50,65
304642,6304727,65,68
304642,6307727,68,288
304642,6309727,54,145
304642,6310727,80,263
304642,6311727,60,280
304642,6312727,46,260
304642,6313727,39,285
304642,6314727,43,188
304642,6315727,62,182
304642,6316727,64,174
304642,6326727,76,270
304642,6327727,51,243
304642,6328727,75,295
304642,6329727,72,302
304642,6330727,34,293
304642,6331727,41,287
304642,6333727,46,282
304642,6336727,57,283
304642,6338727,44,296
304642,6341727,63,291
304642,6342727,40,290
304642,6343727,46,294
304642,6344727,5,129
304642,6345727,8,209
304642,6346727,78,109
304642,6363727,90,100
304642,6369727,90,95
304642,6371727,49,95
304642,6376727,70,275
304642,6433727,80,335
305642,6231727,75,275
305642,6236727,44,262
305642,6237727,32,252
305642,6238727,17,265
305642,6246727,35,263
305642,6247727,48,271
305642,6248727,24,185
305642,6249727,26,189
305642,6250727,48,246
305642,6253727,80,78
305642,6254727,59,246
305642,6255727,56,197
305642,6256727,54,115
305642,6257727,48,234
305642,6258727,38,227
305642,6259727,44,128
305642,6260727,65,78
305642,6261727,54,259
305642,6262727,83,238
305642,6264727,33,141
305642,6265727,90,118
305642,6267727,62,142
305642,6270727,24,258
305642,6272727,69,271
305642,6273727,53,268
305642,6274727,67,262
305642,6275727,66,259
305642,6276727,52,291
305642,6277727,65,84
305642,6278727,32,338
305642,6280727,62,306
305642,6284727,63,213
305642,6285727,46,156
305642,6286727,63,137
305642,6288727,44,106
305642,6293727,31,258
305642,6294727,29,54
305642,6295727,42,322
305642,6296727,34,24
305642,6297727,86,269
305642,6301727,58,323
305642,6302727,50,306
305642,6304727,55,286
305642,6305727,21,321
305642,6306727,36,220
305642,6307727,58,233
305642,6308727,74,287
305642,6312727,61,290
305642,6313727,54,292
305642,6315727,75,275
305642,6316727,50,265
305642,6317727,43,197
305642,6318727,57,246
305642,6319727,46,143
305642,6320727,23,132
305642,6321727,35,292
305642,6328727,20,257
305642,6329727,26,328
305642,6333727,69,266
305642,6336727,50,292
305642,6337727,81,299
305642,6338727,35,300
305642,6340727,43,295
305642,6341727,74,296
305642,6343727,39,297
305642,6344727,49,309
305642,6345727,42,298
305642,6346727,29,298
305642,6406727,49,345
305642,6432727,60,335
305642,6445727,9,140
306642,6230727,80,275
306642,6234727,75,275
306642,6235727,69,266
306642,6236727,63,265
306642,6237727,67,267
306642,6239727,80,258
306642,6241727,42,264
306642,6243727,52,264
306642,6244727,64,256
306642,6245727,44,256
306642,6246727,39,255
306642,6247727,43,272
306642,6248727,37,238
306642,6252727,70,88
306642,6255727,75,79
306642,6256727,41,101
306642,6257727,69,123
306642,6259727,67,99
306642,6261727,69,78
306642,6262727,62,93
306642,6263727,72,279
306642,6264727,74,74
306642,6265727,38,111
306642,6266727,46,121
306642,6267727,72,94
306642,6268727,33,76
306642,6269727,80,238
306642,6270727,80,53
306642,6271727,42,58
306642,6272727,44,55
306642,6273727,78,66
306642,6274727,27,62
306642,6275727,69,121
306642,6276727,53,63
306642,6277727,24,356
306642,6278727,31,23
306642,6279727,46,74
306642,6280727,40,330
306642,6281727,50,331
306642,6282727,49,318
306642,6283727,73,95
306642,6285727,61,124
306642,6294727,36,323
306642,6295727,35,349
306642,6296727,18,344
306642,6300727,27,295
306642,6301727,25,63
306642,6302727,58,260
306642,6303727,65,278
306642,6304727,42,286
306642,6305727,38,276
306642,6306727,16,217
306642,6307727,41,335
306642,6308727,74,111
306642,6309727,66,321
306642,6310727,77,306
306642,6311727,49,111
306642,6312727,69,303
306642,6315727,29,278
306642,6316727,60,274
306642,6317727,72,291
306642,6318727,56,268
306642,6319727,39,243
306642,6320727,16,18
306642,6321727,32,68
306642,6333727,62,293
306642,6334727,40,292
306642,6336727,48,311
306642,6337727,38,303
306642,6338727,39,299
306642,6339727,47,301
306642,6345727,41,302
306642,6408727,19,280
306642,6437727,9,260
306642,6464727,11,320
306642,6465727,34,315
307642,6235727,52,285
307642,6237727,57,248
307642,6239727,51,266
307642,6241727,1,153
307642,6243727,44,250
307642,6247727,70,256
307642,6249727,69,252
307642,6250727,6,314
307642,6251727,10,249
307642,6252727,16,138
307642,6253727,7,181
307642,6254727,39,63
307642,6255727,66,83
307642,6256727,2,206
307642,6258727,73,70
307642,6259727,10,93
307642,6261727,53,100
307642,6264727,37,128
307642,6265727,33,82
307642,6268727,57,88
307642,6269727,28,34
307642,6270727,32,332
307642,6271727,19,42
307642,6272727,16,266
307642,6274727,37,72
307642,6275727,53,68
307642,6276727,63,86
307642,6277727,58,90
307642,6278727,54,34
307642,6279727,63,91
307642,6280727,73,82
307642,6281727,25,356
307642,6282727,27,83
307642,6283727,75,92
307642,6284727,35,80
307642,6288727,64,98
307642,6294727,71,66
307642,6295727,43,8
307642,6296727,21,349
307642,6303727,39,266
307642,6307727,29,277
307642,6308727,48,302
307642,6309727,59,4
307642,6310727,50,322
307642,6311727,58,338
307642,6312727,56,136
307642,6313727,35,246
307642,6314727,49,298
307642,6315727,44,276
307642,6316727,41,266
307642,6317727,26,329
307642,6318727,50,349
307642,6320727,29,35
307642,6321727,43,44
307642,6331727,22,124
307642,6335727,42,359
307642,6336727,52,319
307642,6338727,59,299
307642,6339727,42,299
307642,6346727,47,315
307642,6464727,14,345
307642,6467727,29,335
308642,6226727,49,295
308642,6232727,49,275
308642,6234727,60,275
308642,6237727,60,260
308642,6247727,65,92
308642,6248727,19,144
308642,6249727,54,88
308642,6252727,51,75
308642,6253727,89,262
308642,6254727,69,84
308642,6255727,58,76
308642,6256727,81,85
308642,6257727,76,76
308642,6258727,26,335
308642,6259727,43,74
308642,6260727,56,87
308642,6261727,50,84
308642,6262727,43,72
308642,6263727,43,278
308642,6264727,49,266
308642,6265727,61,267
308642,6266727,51,280
308642,6267727,68,275
308642,6269727,35,73
308642,6270727,76,75
308642,6271727,11,155
308642,6272727,65,59
308642,6273727,59,67
308642,6274727,82,65
308642,6276727,67,73
308642,6280727,67,83
308642,6281727,55,80
308642,6283727,45,81
308642,6284727,56,76
308642,6288727,85,80
308642,6292727,40,167
308642,6293727,68,93
308642,6295727,17,12
308642,6297727,41,267
308642,6300727,58,272
308642,6304727,30,251
308642,6306727,35,276
308642,6308727,32,279
308642,6309727,54,358
308642,6310727,39,268
308642,6311727,46,310
308642,6312727,60,143
308642,6313727,69,328
308642,6314727,29,303
308642,6315727,45,287
308642,6316727,46,352
308642,6317727,47,4
308642,6318727,55,355
308642,6319727,49,48
308642,6320727,48,355
308642,6321727,53,14
308642,6329727,14,20
308642,6340727,72,303
308642,6345727,45,304
308642,6368727,80,100
308642,6390727,65,145
308642,6407727,0,0
308642,6419727,90,0
308642,6428727,29,0
308642,6436727,39,150
309642,6224727,70,85
309642,6235727,7,15
309642,6236727,37,264
309642,6239727,26,274
309642,6246727,49,85
309642,6247727,45,332
309642,6248727,72,82
309642,6250727,66,92
309642,6252727,48,62
309642,6253727,39,69
309642,6254727,69,72
309642,6255727,37,69
309642,6257727,5,291
309642,6259727,59,253
309642,6264727,60,248
309642,6265727,88,242
309642,6266727,72,244
309642,6267727,52,55
309642,6268727,46,56
309642,6269727,58,70
309642,6270727,55,68
309642,6271727,49,75
309642,6272727,47,69
309642,6276727,53,66
309642,6281727,78,90
309642,6283727,69,87
309642,6285727,80,82
309642,6292727,68,97
309642,6296727,47,89
309642,6298727,28,236
309642,6304727,46,265
309642,6306727,30,273
309642,6307727,16,241
309642,6308727,42,291
309642,6309727,60,293
309642,6310727,17,296
309642,6311727,42,282
309642,6312727,47,300
309642,6314727,61,332
309642,6315727,33,287
309642,6316727,14,97
309642,6317727,37,237
309642,6318727,47,299
309642,6319727,71,356
309642,6320727,32,316
309642,6321727,62,27
309642,6323727,59,3
309642,6324727,39,356
309642,6331727,8,347
309642,6333727,41,148
309642,6334727,1,228
309642,6339727,45,303
309642,6344727,59,308
309642,6406727,44,310
309642,6427727,19,335
309642,6465727,14,330
310642,6229727,65,95
310642,6233727,44,90
310642,6237727,14,108
310642,6238727,37,102
310642,6239727,46,90
310642,6242727,64,82
310642,6243727,62,79
310642,6245727,62,86
310642,6246727,57,84
310642,6252727,44,72
310642,6253727,10,82
310642,6257727,11,308
310642,6259727,7,286
310642,6260727,85,263
310642,6261727,63,285
310642,6263727,36,269
310642,6264727,62,65
310642,6265727,57,79
310642,6266727,56,60
310642,6267727,64,73
310642,6268727,41,67
310642,6269727,44,49
310642,6270727,74,64
310642,6271727,52,57
310642,6272727,76,63
310642,6273727,86,68
310642,6278727,39,66
310642,6279727,66,75
310642,6281727,68,80
310642,6282727,60,90
310642,6283727,60,89
310642,6285727,52,98
310642,6286727,56,93
310642,6287727,66,92
310642,6289727,57,97
310642,6291727,41,113
310642,6296727,14,143
310642,6298727,18,216
310642,6299727,13,173
310642,6300727,27,206
310642,6301727,44,192
310642,6304727,12,207
310642,6306727,30,209
310642,6307727,55,243
310642,6309727,27,279
310642,6310727,41,296
310642,6311727,24,260
310642,6312727,19,350
310642,6313727,57,314
310642,6314727,69,321
310642,6315727,57,338
310642,6316727,23,319
310642,6317727,70,289
310642,6318727,69,260
310642,6320727,82,38
310642,6322727,62,48
310642,6331727,9,23
310642,6332727,34,291
310642,6335727,21,131
310642,6336727,25,129
310642,6339727,31,340
310642,6340727,45,42
310642,6341727,59,54
310642,6342727,46,13
310642,6343727,54,317
310642,6345727,55,318
310642,6391727,40,95
310642,6407727,0,0
310642,6410727,20,320
310642,6452727,44,310
311642,6237727,52,70
311642,6238727,74,81
311642,6242727,62,73
311642,6243727,38,344
311642,6244727,61,73
311642,6245727,28,245
311642,6246727,31,91
311642,6247727,44,64
311642,6248727,44,303
311642,6251727,66,252
311642,6253727,20,141
311642,6254727,58,244
311642,6255727,43,86
311642,6258727,40,74
311642,6259727,81,98
311642,6260727,76,264
311642,6261727,46,69
311642,6262727,58,62
311642,6263727,36,47
311642,6264727,11,287
311642,6265727,62,64
311642,6268727,82,67
311642,6269727,71,60
311642,6270727,66,57
311642,6271727,60,58
311642,6272727,70,69
311642,6274727,40,70
311642,6275727,68,52
311642,6276727,48,62
311642,6279727,66,84
311642,6283727,40,83
311642,6286727,37,97
311642,6288727,33,101
311642,6289727,68,102
311642,6290727,43,114
311642,6291727,46,99
311642,6292727,67,111
311642,6296727,23,131
311642,6297727,82,99
311642,6299727,35,143
311642,6301727,80,286
311642,6302727,65,291
311642,6303727,80,304
311642,6304727,69,302
311642,6306727,54,286
311642,6307727,62,301
311642,6308727,39,296
311642,6309727,20,263
311642,6310727,59,294
311642,6311727,83,309
311642,6312727,47,322
311642,6313727,36,301
311642,6314727,20,207
311642,6315727,55,322
311642,6316727,72,303
311642,6317727,43,290
311642,6318727,71,293
311642,6319727,67,266
311642,6320727,33,274
311642,6321727,74,86
311642,6322727,63,68
311642,6323727,69,207
311642,6330727,20,310
311642,6331727,52,319
311642,6332727,14,321
311642,6335727,46,138
311642,6339727,45,259
311642,6344727,71,60
311642,6345727,43,32
311642,6407727,9,100
311642,6466727,49,40
311642,6467727,9,40
312642,6232727,65,100
312642,6236727,68,80
312642,6239727,64,89
312642,6240727,36,80
312642,6243727,50,70
312642,6245727,43,78
312642,6246727,48,74
312642,6249727,57,68
312642,6250727,56,243
312642,6253727,65,248
312642,6254727,74,232
312642,6258727,49,50
312642,6259727,73,259
312642,6260727,34,299
312642,6261727,9,189
312642,6262727,55,62
312642,6263727,58,83
312642,6265727,61,67
312642,6266727,62,72
312642,6268727,77,57
312642,6269727,65,59
312642,6270727,50,38
312642,6271727,55,50
312642,6272727,48,55
312642,6273727,60,66
312642,6274727,54,60
312642,6275727,39,74
312642,6276727,47,71
312642,6278727,29,79
312642,6279727,8,42
312642,6280727,23,286
312642,6281727,23,80
312642,6283727,37,90
312642,6284727,23,254
312642,6286727,27,87
312642,6287727,5,128
312642,6288727,19,128
312642,6291727,61,97
312642,6297727,58,102
312642,6301727,83,297
312642,6304727,54,299
312642,6305727,83,290
312642,6306727,55,294
312642,6307727,53,287
312642,6308727,48,316
312642,6309727,54,284
312642,6310727,37,294
312642,6311727,38,297
312642,6312727,56,305
312642,6313727,72,308
312642,6314727,57,321
312642,6315727,64,336
312642,6316727,80,313
312642,6317727,64,311
312642,6318727,71,289
312642,6319727,69,281
312642,6320727,73,290
312642,6323727,56,271
312642,6324727,67,273
312642,6325727,54,274
312642,6326727,52,283
312642,6331727,70,304
312642,6332727,40,308
312642,6334727,3,97
312642,6335727,78,133
312642,6336727,80,133
312642,6337727,57,153
312642,6339727,88,308
312642,6340727,74,102
312642,6342727,80,278
312642,6343727,61,280
312642,6345727,64,78
312642,6382727,39,184
312642,6401727,44,80
312642,6406727,39,80
312642,6437727,25,335
312642,6456727,14,224
312642,6465727,14,255
312642,6466727,9,30
313642,6225727,65,95
313642,6234727,65,95
313642,6235727,40,96
313642,6236727,50,87
313642,6237727,40,88
313642,6238727,45,87
313642,6239727,72,83
313642,6240727,21,79
313642,6242727,80,66
313642,6243727,23,64
313642,6249727,77,65
313642,6250727,6,212
313642,6254727,88,71
313642,6255727,77,254
313642,6256727,39,265
313642,6257727,50,286
313642,6258727,20,347
313642,6259727,66,261
313642,6260727,48,348
313642,6262727,68,64
313642,6265727,52,59
313642,6266727,53,61
313642,6268727,70,54
313642,6269727,63,60
313642,6271727,52,47
313642,6276727,86,250
313642,6278727,8,41
313642,6279727,3,10
313642,6280727,6,274
313642,6281727,4,71
313642,6283727,23,291
313642,6284727,17,85
313642,6285727,57,87
313642,6286727,17,290
313642,6287727,26,71
313642,6288727,62,82
313642,6289727,40,85
313642,6290727,83,270
313642,6295727,72,111
313642,6297727,86,90
313642,6298727,73,271
313642,6301727,65,289
313642,6307727,67,300
313642,6309727,55,301
313642,6310727,47,301
313642,6311727,45,288
313642,6312727,48,289
313642,6315727,46,311
313642,6316727,61,317
313642,6317727,58,278
313642,6318727,68,301
313642,6319727,58,299
313642,6321727,77,282
313642,6323727,77,273
313642,6324727,51,279
313642,6325727,63,277
313642,6328727,70,296
313642,6331727,57,298
313642,6332727,53,313
313642,6333727,67,320
313642,6334727,46,130
313642,6335727,54,321
313642,6336727,52,126
313642,6337727,58,131
313642,6343727,67,278
313642,6345727,56,81
313642,6383727,40,175
313642,6435727,75,329
313642,6436727,75,329
313642,6467727,9,230
314642,6228727,60,100
314642,6231727,25,155
314642,6235727,9,181
314642,6236727,20,136
314642,6237727,13,168
314642,6238727,28,239
314642,6239727,37,262
314642,6240727,11,230
314642,6251727,65,246
314642,6252727,86,262
314642,6253727,59,238
314642,6254727,70,240
314642,6255727,4,178
314642,6256727,72,32
314642,6257727,76,73
314642,6258727,64,61
314642,6259727,53,48
314642,6260727,74,250
314642,6261727,39,226
314642,6262727,28,303
314642,6263727,49,37
314642,6265727,69,53
314642,6266727,66,59
314642,6267727,54,30
314642,6269727,39,41
314642,6272727,27,30
314642,6273727,25,29
314642,6276727,15,62
314642,6277727,10,28
314642,6279727,9,319
314642,6280727,13,98
314642,6282727,75,94
314642,6283727,23,96
314642,6284727,17,41
314642,6285727,49,92
314642,6286727,54,79
314642,6287727,40,70
314642,6288727,63,83
314642,6289727,59,79
314642,6291727,72,85
314642,6293727,85,270
314642,6294727,77,92
314642,6298727,60,268
314642,6301727,62,275
314642,6302727,61,274
314642,6303727,70,283
314642,6306727,48,288
314642,6308727,39,291
314642,6310727,82,304
314642,6311727,50,280
314642,6312727,42,293
314642,6313727,57,287
314642,6315727,49,289
314642,6316727,55,282
314642,6317727,56,293
314642,6318727,57,303
314642,6320727,68,283
314642,6321727,80,279
314642,6323727,65,277
314642,6325727,62,270
314642,6327727,52,288
314642,6328727,60,282
314642,6330727,75,284
314642,6331727,22,157
314642,6332727,61,317
314642,6334727,22,337
314642,6336727,35,143
314642,6337727,45,135
314642,6346727,77,73
314642,6348727,75,75
314642,6365727,40,268
314642,6383727,19,215
314642,6403727,49,125
314642,6407727,5,100
315642,6233727,14,219
315642,6236727,23,246
315642,6237727,62,255
315642,6238727,36,260
315642,6239727,49,252
315642,6240727,22,226
315642,6243727,38,338
315642,6244727,55,238
315642,6248727,62,238
315642,6249727,69,70
315642,6250727,69,253
315642,6251727,64,61
315642,6252727,36,51
315642,6253727,32,303
315642,6254727,39,319
315642,6255727,82,256
315642,6256727,67,42
315642,6259727,19,230
315642,6260727,39,31
315642,6261727,16,64
315642,6263727,63,78
315642,6264727,70,234
315642,6266727,64,81
315642,6270727,35,56
315642,6271727,50,70
315642,6272727,34,41
315642,6273727,25,30
315642,6276727,35,66
315642,6280727,19,280
315642,6281727,4,38
315642,6282727,16,62
315642,6283727,15,306
315642,6284727,58,265
315642,6285727,33,37
315642,6286727,44,18
315642,6288727,46,66
315642,6291727,72,84
315642,6292727,64,277
315642,6294727,69,272
315642,6295727,86,85
315642,6302727,62,277
315642,6306727,17,218
315642,6307727,60,296
315642,6308727,25,48
315642,6309727,57,283
315642,6312727,51,281
315642,6313727,57,234
315642,6325727,49,284
315642,6327727,57,280
315642,6328727,79,283
315642,6329727,53,281
315642,6330727,68,282
315642,6332727,54,306
315642,6333727,70,322
