EASTING,NORTHING,DIP,DIP_DIR,count,kappa,beta,n_removed
276642,6464727,20,281,8,1e-06,0.0,0
276642,6465727,13,166,17,1e-06,0.0,0
276642,6466727,40,86,14,1e-06,4.99e-07,0
276642,6467727,40,329,24,1e-06,0.0,0
276642,6468727,21,340,28,1e-06,0.0,0
276642,6469727,12,320,20,1e-06,0.0,0
276642,6470727,37,72,29,1e-06,4.99e-07,0
276642,6471727,67,61,17,1e-06,0.0,0
276642,6472727,48,74,7,1e-06,4.99e-07,0
277642,6235727,65,82,8,1e-06,4.99e-07,0
277642,6237727,63,94,5,1e-06,4.99e-07,0
277642,6238727,33,64,22,1e-06,4.99e-07,0
277642,6239727,63,82,27,1e-06,4.99e-07,0
277642,6240727,53,85,31,1e-06,4.99e-07,0
277642,6241727,37,83,8,1e-06,4.99e-07,0
277642,6242727,46,85,21,1e-06,4.99e-07,0
277642,6243727,29,112,24,1e-06,4.99e-07,0
277642,6244727,16,213,9,1e-06,0.0,0
277642,6245727,24,61,34,1e-06,0.0,0
277642,6246727,65,61,9,1e-06,0.0,0
277642,6247727,72,92,23,1e-06,4.99e-07,0
277642,6248727,63,73,14,1e-06,4.99e-07,0
277642,6249727,56,14,7,1e-06,0.0,0
277642,6250727,55,332,10,1e-06,4.99e-07,0
277642,6251727,43,68,46,1e-06,4.99e-07,0
277642,6252727,43,24,15,1e-06,0.0,0
277642,6253727,22,316,18,1e-06,4.99e-07,0
277642,6254727,45,20,11,1e-06,0.0,0
277642,6255727,61,85,18,1e-06,4.99e-07,0
277642,6256727,54,255,16,1e-06,0.0,0
277642,6260727,66,253,8,1e-06,4.99e-07,0
277642,6269727,61,265,6,1e-06,4.99e-07,0
277642,6274727,54,265,6,1e-06,4.99e-07,0
277642,6275727,72,261,4,1e-06,4.99e-07,0
277642,6278727,34,268,7,1e-06,4.99e-07,0
277642,6282727,62,69,11,1e-06,4.99e-07,0
277642,6283727,84,91,4,1e-06,4.99e-07,0
277642,6284727,70,90,10,1e-06,4.99e-07,0
277642,6286727,79,87,4,1e-06,4.99e-07,0
277642,6287727,71,89,23,1e-06,4.99e-07,0
277642,6288727,81,271,4,1e-06,0.0,0
277642,6289727,80,261,9,1e-06,0.0,0
277642,6302727,64,110,4,1e-06,4.99e-07,0
277642,6309727,52,317,9,1e-06,4.99e-07,0
277642,6317727,45,53,7,1e-06,0.0,0
277642,6458727,3,176,4,1e-06,0.0,0
277642,6459727,9,97,5,1e-06,4.99e-07,0
277642,6460727,33,295,22,1e-06,4.99e-07,0
277642,6461727,24,288,35,1e-06,0.0,0
277642,6462727,36,282,17,1e-06,0.0,0
277642,6463727,39,245,11,1e-06,0.0,0
277642,6464727,35,245,18,1e-06,0.0,0
277642,6465727,20,147,14,1e-06,0.0,0
277642,6466727,29,230,14,1e-06,4.99e-07,0
277642,6467727,39,282,18,1e-06,4.99e-07,0
277642,6468727,29,352,15,1e-06,0.0,0
277642,6469727,33,156,17,1e-06,0.0,0
277642,6470727,17,275,22,1e-06,0.0,0
277642,6471727,52,0,10,1e-06,0.0,0
277642,6472727,42,41,22,1e-06,0.0,0
277642,6473727,67,344,10,1e-06,4.99e-07,0
277642,6474727,30,2,12,1e-06,0.0,0
277642,6476727,65,114,20,1e-06,0.0,0
278642,6235727,37,94,18,1e-06,4.99e-07,0
278642,6236727,51,140,4,1e-06,0.0,0
278642,6237727,52,104,6,1e-06,4.99e-07,0
278642,6238727,50,70,25,1e-06,4.99e-07,0
278642,6239727,42,35,14,1e-06,0.0,0
278642,6240727,61,71,18,1e-06,4.99e-07,0
278642,6241727,47,84,9,1e-06,4.99e-07,0
278642,6242727,9,125,26,1e-06,4.99e-07,0
278642,6243727,11,177,19,1e-06,0.0,0
278642,6244727,13,112,13,1e-06,4.99e-07,0
278642,6245727,9,322,24,1e-06,0.0,0
278642,6246727,33,90,32,1e-06,4.99e-07,0
278642,6247727,39,37,9,1e-06,0.0,0
278642,6248727,56,77,5,1e-06,4.99e-07,0
278642,6249727,24,129,13,1e-06,4.99e-07,0
278642,6250727,53,260,10,1e-06,4.99e-07,0
278642,6251727,44,253,23,1e-06,4.99e-07,0
278642,6252727,76,265,8,1e-06,0.0,0
278642,6253727,64,256,17,1e-06,4.99e-07,0
278642,6254727,67,257,13,1e-06,0.0,0
278642,6255727,77,257,4,1e-06,0.0,0
278642,6256727,24,153,2,3.94422731892209,0.0,2
278642,6265727,62,263,4,1e-06,4.99e-07,0
278642,6270727,80,75,8,1e-06,0.0,0
278642,6271727,75,81,7,1e-06,4.99e-07,0
278642,6272727,70,80,4,1e-06,4.99e-07,0
278642,6273727,70,75,4,1e-06,4.99e-07,0
278642,6277727,72,101,4,1e-06,4.99e-07,0
278642,6278727,79,90,9,1e-06,4.99e-07,0
278642,6279727,32,232,13,1e-06,4.99e-07,0
278642,6283727,67,95,10,1e-06,4.99e-07,0
278642,6284727,69,90,11,1e-06,4.99e-07,0
278642,6287727,73,88,13,1e-06,4.99e-07,0
278642,6289727,36,284,6,1e-06,4.99e-07,0
278642,6290727,65,290,7,1e-06,4.99e-07,0
278642,6292727,71,102,6,1e-06,4.99e-07,0
278642,6300727,63,284,4,1e-06,4.99e-07,0
278642,6302727,56,278,6,1e-06,4.99e-07,0
278642,6457727,15,53,5,1e-06,0.0,0
278642,6458727,8,319,7,1e-06,0.0,0
278642,6460727,11,41,4,1e-06,0.0,0
278642,6461727,37,327,9,1e-06,4.99e-07,0
278642,6463727,10,16,14,1e-06,0.0,0
278642,6464727,57,223,10,1e-06,4.99e-07,0
278642,6465727,36,117,16,1e-06,0.0,0
278642,6466727,38,121,5,1e-06,0.0,0
278642,6467727,44,93,13,1e-06,4.99e-07,0
278642,6468727,22,63,13,1e-06,4.99e-07,0
278642,6469727,22,45,13,1e-06,4.99e-07,0
278642,6470727,10,354,14,1e-06,0.0,0
278642,6471727,60,278,7,1e-06,0.0,0
278642,6472727,48,223,14,1e-06,4.99e-07,0
278642,6473727,23,118,10,1e-06,4.99e-07,0
278642,6474727,30,19,13,1e-06,4.99e-07,0
278642,6475727,70,355,5,1e-06,4.99e-07,0
278642,6476727,34,118,10,1e-06,0.0,0
278642,6477727,5,135,14,1e-06,0.0,0
279642,6235727,51,83,20,1e-06,4.99e-07,0
279642,6236727,56,97,15,1e-06,4.99e-07,0
279642,6237727,31,2,17,1e-06,0.0,0
279642,6238727,61,105,38,1e-06,4.99e-07,0
279642,6239727,69,66,14,1e-06,0.0,0
279642,6240727,13,55,23,1e-06,4.99e-07,0
279642,6241727,5,309,28,1e-06,4.99e-07,0
279642,6242727,34,145,33,1e-06,0.0,0
279642,6243727,1,331,12,1e-06,0.0,0
279642,6244727,31,48,11,1e-06,0.0,0
279642,6245727,8,279,8,1e-06,4.99e-07,0
279642,6246727,23,119,8,1e-06,4.99e-07,0
279642,6247727,25,322,6,1e-06,0.0,0
279642,6248727,64,66,4,1e-06,0.0,0
279642,6249727,78,261,7,1e-06,0.0,0
279642,6250727,36,53,9,1e-06,0.0,0
279642,6251727,67,77,8,1e-06,4.99e-07,0
279642,6252727,72,253,11,1e-06,0.0,0
279642,6253727,81,256,15,1e-06,0.0,0
279642,6254727,71,261,25,1e-06,0.0,0
279642,6255727,42,290,8,1e-06,4.99e-07,0
279642,6256727,28,336,10,1e-06,0.0,0
279642,6257727,20,324,4,2.434633438746196,0.0,0
279642,6258727,69,248,5,1e-06,0.0,0
279642,6268727,70,68,6,1e-06,0.0,0
279642,6271727,75,76,7,1e-06,4.99e-07,0
279642,6272727,75,80,6,1e-06,4.99e-07,0
279642,6273727,83,80,5,1e-06,0.0,0
279642,6274727,79,83,5,1e-06,4.99e-07,0
279642,6284727,21,187,4,1.966170351630813,0.0,0
279642,6286727,83,87,6,1e-06,4.99e-07,0
279642,6287727,75,265,4,1e-06,4.99e-07,0
279642,6288727,79,268,6,1e-06,4.99e-07,0
279642,6289727,78,265,6,1e-06,4.99e-07,0
279642,6290727,73,263,4,1e-06,0.0,0
279642,6295727,72,268,5,1e-06,4.99e-07,0
279642,6335727,54,81,4,1e-06,4.99e-07,0
279642,6458727,25,187,6,1e-06,0.0,0
279642,6459727,19,105,5,1e-06,4.99e-07,0
279642,6460727,39,243,8,1e-06,0.0,0
279642,6464727,13,279,9,1e-06,0.0,0
279642,6465727,2,122,10,1e-06,4.99e-07,0
279642,6466727,34,106,12,1e-06,4.99e-07,0
279642,6467727,24,108,16,1e-06,4.99e-07,0
279642,6468727,27,34,19,1e-06,0.0,0
279642,6469727,35,97,9,1e-06,4.99e-07,0
279642,6470727,16,77,13,1e-06,4.99e-07,0
279642,6471727,32,300,11,1e-06,0.0,0
279642,6472727,13,35,12,1e-06,4.99e-07,0
279642,6473727,11,31,12,1e-06,4.99e-07,0
279642,6475727,19,180,13,1e-06,4.99e-07,0
279642,6476727,34,28,16,1e-06,0.0,0
279642,6477727,19,185,9,1e-06,4.99e-07,0
279642,6478727,80,151,9,1e-06,4.99e-07,0
280642,6234727,56,101,14,1e-06,4.99e-07,0
280642,6235727,69,95,17,1e-06,4.99e-07,0
280642,6236727,70,89,5,1e-06,4.99e-07,0
280642,6239727,62,88,21,1e-06,4.99e-07,0
280642,6240727,75,82,19,1e-06,4.99e-07,0
280642,6241727,59,97,7,1e-06,4.99e-07,0
280642,6243727,80,81,9,1e-06,4.99e-07,0
280642,6244727,72,81,6,1e-06,4.99e-07,0
280642,6245727,70,74,11,1e-06,4.99e-07,0
280642,6247727,57,72,11,1e-06,4.99e-07,0
280642,6248727,65,81,7,1e-06,4.99e-07,0
280642,6249727,81,264,16,1e-06,0.0,0
280642,6250727,60,252,23,1e-06,4.99e-07,0
280642,6251727,55,267,7,1e-06,4.99e-07,0
280642,6252727,44,47,7,1e-06,0.0,0
280642,6253727,47,46,5,1e-06,0.0,0
280642,6254727,18,298,7,1e-06,4.99e-07,0
280642,6259727,85,257,4,1e-06,0.0,0
280642,6260727,87,79,4,1e-06,0.0,0
280642,6263727,65,257,6,1e-06,4.99e-07,0
280642,6265727,24,4,11,1e-06,0.0,0
280642,6267727,40,345,2,4.713715845913419,0.0,2
280642,6268727,67,80,4,1e-06,4.99e-07,0
280642,6271727,56,69,4,1e-06,4.99e-07,0
280642,6272727,38,58,6,1e-06,0.0,0
280642,6283727,53,80,6,1e-06,4.99e-07,0
280642,6287727,26,68,9,1e-06,4.99e-07,0
280642,6288727,35,74,5,1e-06,4.99e-07,0
280642,6289727,16,49,8,1e-06,0.0,0
280642,6460727,10,135,5,1e-06,0.0,0
280642,6462727,22,112,7,1e-06,4.99e-07,0
280642,6463727,26,114,17,1e-06,4.99e-07,0
280642,6464727,25,115,13,1e-06,4.99e-07,0
280642,6466727,30,72,8,1e-06,4.99e-07,0
280642,6467727,28,85,4,1e-06,4.99e-07,0
280642,6469727,14,94,4,1e-06,4.99e-07,0
280642,6471727,25,131,7,1e-06,0.0,0
280642,6472727,36,110,22,1e-06,4.99e-07,0
280642,6473727,24,87,16,1e-06,4.99e-07,0
280642,6474727,37,233,11,1e-06,4.99e-07,0
280642,6475727,72,151,4,1e-06,0.0,0
280642,6478727,58,335,5,0.9091076733612322,0.0,0
281642,6235727,63,85,7,1e-06,4.99e-07,0
281642,6236727,72,89,17,1e-06,4.99e-07,0
281642,6237727,79,91,4,1e-06,4.99e-07,0
281642,6238727,69,85,15,1e-06,4.99e-07,0
281642,6239727,80,84,10,1e-06,4.99e-07,0
281642,6240727,73,89,11,1e-06,4.99e-07,0
281642,6241727,55,74,11,1e-06,4.99e-07,0
281642,6243727,58,86,14,1e-06,4.99e-07,0
281642,6244727,45,269,10,1e-06,4.99e-07,0
281642,6245727,12,281,21,1e-06,4.99e-07,0
281642,6246727,48,266,7,1e-06,4.99e-07,0
281642,6247727,52,261,12,1e-06,4.99e-07,0
281642,6248727,29,69,7,1e-06,4.99e-07,0
281642,6250727,25,169,2,2.336765083536557,0.0,2
281642,6251727,26,186,4,27.56208933859193,13.781044668295966,0
281642,6253727,60,247,6,1e-06,0.0,0
281642,6261727,77,263,5,1e-06,0.0,0
281642,6282727,36,114,9,1e-06,4.99e-07,0
281642,6283727,6,90,4,1e-06,4.99e-07,0
281642,6284727,20,65,13,1e-06,4.99e-07,0
281642,6285727,8,328,9,1e-06,0.0,0
281642,6286727,12,319,13,1e-06,4.99e-07,0
281642,6287727,28,289,6,1e-06,4.99e-07,0
281642,6288727,19,296,8,1e-06,4.99e-07,0
281642,6292727,44,255,4,1e-06,4.99e-07,0
281642,6296727,29,261,12,1e-06,4.99e-07,0
281642,6299727,9,100,4,1e-06,4.99e-07,0
281642,6301727,33,272,4,1e-06,4.99e-07,0
281642,6464727,34,101,6,1e-06,4.99e-07,0
281642,6466727,15,66,5,1e-06,4.99e-07,0
281642,6467727,39,109,4,1e-06,4.99e-07,0
281642,6472727,34,120,11,1e-06,0.0,0
281642,6473727,21,132,11,1e-06,4.99e-07,0
281642,6474727,30,359,10,1e-06,0.0,0
282642,6234727,45,86,15,1e-06,4.99e-07,0
282642,6235727,28,72,4,1e-06,4.99e-07,0
282642,6236727,55,75,21,1e-06,4.99e-07,0
282642,6237727,65,73,4,1e-06,4.99e-07,0
282642,6240727,56,85,5,1e-06,4.99e-07,0
282642,6241727,60,65,5,1e-06,4.99e-07,0
282642,6244727,75,81,8,1e-06,4.99e-07,0
282642,6246727,66,77,4,1e-06,4.99e-07,0
282642,6247727,55,69,11,1e-06,4.99e-07,0
282642,6248727,75,260,7,1e-06,4.99e-07,0
282642,6249727,54,262,17,1e-06,4.99e-07,0
282642,6251727,29,126,11,1e-06,4.99e-07,0
282642,6253727,52,283,22,1e-06,4.99e-07,0
282642,6279727,56,294,6,1e-06,4.99e-07,0
282642,6284727,57,276,10,1e-06,4.99e-07,0
282642,6286727,40,290,6,1e-06,0.0,0
282642,6288727,42,280,20,1e-06,4.99e-07,0
282642,6289727,37,282,20,1e-06,4.99e-07,0
282642,6290727,52,274,11,1e-06,4.99e-07,0
282642,6294727,48,272,4,1e-06,4.99e-07,0
282642,6296727,43,261,12,1e-06,4.99e-07,0
282642,6303727,29,260,4,1e-06,4.99e-07,0
282642,6309727,26,265,4,1e-06,4.99e-07,0
282642,6345727,17,199,5,1e-06,0.0,0
282642,6473727,26,101,6,1e-06,4.99e-07,0
282642,6474727,20,53,18,1e-06,4.99e-07,0
282642,6475727,14,123,8,1e-06,0.0,0
282642,6476727,2,266,7,1e-06,0.0,0
282642,6478727,24,195,7,1e-06,4.99e-07,0
283642,6234727,22,71,4,1e-06,4.99e-07,0
283642,6236727,41,65,12,1e-06,4.99e-07,0
283642,6237727,33,51,5,1e-06,0.0,0
283642,6238727,14,21,5,1e-06,0.0,0
283642,6239727,29,58,9,1e-06,0.0,0
283642,6241727,32,67,12,1e-06,4.99e-07,0
283642,6242727,44,56,7,1e-06,0.0,0
283642,6243727,58,76,12,1e-06,4.99e-07,0
283642,6244727,68,73,9,1e-06,4.99e-07,0
283642,6245727,69,73,32,1e-06,4.99e-07,0
283642,6247727,33,83,8,1e-06,4.99e-07,0
283642,6249727,60,264,9,1e-06,4.99e-07,0
283642,6253727,76,83,6,1e-06,4.99e-07,0
283642,6265727,20,265,4,1e-06,4.99e-07,0
283642,6273727,44,267,9,1e-06,4.99e-07,0
283642,6274727,40,252,4,1e-06,4.99e-07,0
283642,6276727,48,268,18,1e-06,4.99e-07,0
283642,6278727,75,270,7,1e-06,4.99e-07,0
283642,6281727,65,276,5,1e-06,4.99e-07,0
283642,6282727,57,261,6,1e-06,4.99e-07,0
283642,6283727,77,273,6,1e-06,4.99e-07,0
283642,6286727,73,282,8,1e-06,0.0,0
283642,6289727,51,281,27,1e-06,4.99e-07,0
283642,6290727,49,278,21,1e-06,4.99e-07,0
283642,6291727,54,261,4,1e-06,0.0,0
283642,6296727,29,259,6,1e-06,4.99e-07,0
283642,6298727,39,277,4,1e-06,4.99e-07,0
283642,6477727,42,158,9,1e-06,0.0,0
284642,6235727,25,70,7,1e-06,4.99e-07,0
284642,6237727,23,49,5,1e-06,0.0,0
284642,6241727,11,13,5,1e-06,0.0,0
284642,6242727,9,333,7,1e-06,0.0,0
284642,6243727,19,334,7,1e-06,4.99e-07,0
284642,6244727,15,4,9,1e-06,4.99e-07,0
284642,6245727,10,38,6,1e-06,0.0,0
284642,6246727,18,31,6,1e-06,0.0,0
284642,6250727,23,56,5,1e-06,0.0,0
284642,6267727,29,243,7,1e-06,4.99e-07,0
284642,6269727,53,267,4,1e-06,4.99e-07,0
284642,6272727,34,253,7,1e-06,4.99e-07,0
284642,6276727,45,258,5,1e-06,0.0,0
284642,6277727,48,256,16,1e-06,4.99e-07,0
284642,6278727,52,270,6,1e-06,4.99e-07,0
284642,6279727,56,267,14,1e-06,4.99e-07,0
284642,6281727,45,295,10,1e-06,4.99e-07,0
284642,6282727,57,265,30,1e-06,4.99e-07,0
284642,6283727,62,268,15,1e-06,4.99e-07,0
284642,6284727,76,277,8,1e-06,4.99e-07,0
284642,6285727,70,277,6,1e-06,0.0,0
284642,6286727,71,286,5,1e-06,0.0,0
284642,6287727,75,288,15,1e-06,0.0,0
284642,6289727,65,289,8,1e-06,0.0,0
284642,6290727,68,281,8,1e-06,0.0,0
284642,6297727,45,273,4,1e-06,4.99e-07,0
284642,6316727,31,258,4,1e-06,4.99e-07,0
284642,6477727,41,153,5,1e-06,0.0,0
285642,6236727,15,315,4,1e-06,0.0,0
285642,6238727,22,317,7,1e-06,4.99e-07,0
285642,6239727,13,308,5,1e-06,4.99e-07,0
285642,6242727,23,309,11,1e-06,4.99e-07,0
285642,6243727,17,314,10,1e-06,4.99e-07,0
285642,6244727,14,302,6,1e-06,0.0,0
285642,6245727,18,289,12,1e-06,0.0,0
285642,6246727,24,292,6,1e-06,4.99e-07,0
285642,6255727,3,38,4,1e-06,0.0,0
285642,6266727,32,244,4,1e-06,4.99e-07,0
285642,6267727,35,251,11,1e-06,0.0,0
285642,6270727,40,254,6,1e-06,0.0,0
285642,6271727,40,257,8,1e-06,0.0,0
285642,6273727,39,254,12,1e-06,4.99e-07,0
285642,6274727,42,262,7,1e-06,4.99e-07,0
285642,6275727,41,253,14,1e-06,4.99e-07,0
285642,6276727,43,256,5,1e-06,0.0,0
285642,6277727,48,246,17,1e-06,4.99e-07,0
285642,6278727,59,242,24,1e-06,0.0,0
285642,6279727,55,239,8,1e-06,0.0,0
285642,6281727,76,276,4,1e-06,0.0,0
285642,6282727,48,230,4,1e-06,0.0,0
